video_id,author,comment,published_at,likes,sentiment,toxicity,anomaly,summary,sentiment_label,toxicity_label,anomaly_label
LGLuHYHbCFA,@Jami_Ravi,Thanks for explaining so well,2025-04-12T06:05:38Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@muthukothalathan7291,Vera level thala.......... ❤,2023-08-08T07:52:01Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@karnaedits306,✨🔥Thank you,2024-07-14T02:48:02Z,1,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@cgg891,Bro .. interview  attend pananum ah epdilam prepare panitu poganum(dress and others) and interview epdi nadakum and self introduction idhu related ah video poduga bro...,2023-08-03T04:20:43Z,1,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@nisha2438,❤️ for that thumbs up.,2023-07-24T16:47:58Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@IAMthebosssss,Bro want java script from you like your easily explanation,2023-07-27T09:20:52Z,1,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@arunthiyaagarajan,மிக அருமாயான மற்றும் புரியும்படியான விளக்கம். ❤,2024-04-18T07:53:22Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@alone_boy_edit,github repo vaa...yarkoodaiyachum  collab pana problem varuma bro,2023-11-13T05:24:27Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@sundarpandian6772,worth uh,2024-02-07T05:55:29Z,1,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@fayazf3468,whether it applicable in Mac ?,2025-04-11T05:56:03Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@SriRam-nc9rx,Bro ppt link kedaikuma 🔗,2023-11-27T11:41:42Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@gayatribattula9465,thank u vamsi garu it was so simply explained and easy to learn,2023-03-13T02:43:59Z,1,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@SoftWare-x2g,Github repository meeda vedio cheyandhi clear GA sir,2023-11-11T17:10:44Z,0,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@TD_ManjunathReddy,Bro git & GitHub meeda experience candidate ki interview questions ivvagalara ?,2025-10-16T14:11:11Z,1,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@polnati123,you are the best :),2024-08-23T01:30:51Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@molupapu8241,Fantastic 5 star la cheppav bro 🎉 💝,2024-10-30T12:06:04Z,0,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@madhusudhanmadhu7272,Anna commit chesthunte username email aduguthumdhi,2023-05-14T08:11:50Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@rakashofficial8022,topics time line add panuga bro,2023-08-05T17:16:58Z,1,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@sairameshnakkana1586,hole content rapa rapa bro....,2025-06-17T11:45:19Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@raghakeerthana9358,bro pls upload for mac users too,2023-07-25T13:49:22Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@vsbbros4474,I luv this video ❤❤❤,2025-10-25T18:15:36Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@suchithkumar8401,Your explanation is far better than famous youtube teachers,2023-05-26T15:00:35Z,2,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@santhanaraj447,Bro the video was awesome. I have a query on how to clone or pull a specific file from repo to our local.?,2024-04-29T18:39:51Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@boravellycharanreddy6603,nice explianation sir,2025-09-05T18:59:42Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@Anirudhboorla,Appreciated bro.. true legend ! Great work… keep going on do all the things you know for our people. Lemme know if you have any subscription pass etc.. I’ll be more happy to come with you,2025-08-29T00:45:27Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@rajendranrajendranrr3996,Hai pro💐,2023-08-16T20:17:28Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@kavishavlog8419,Hi bro automation testing pathi tutorial poduga bro konjam,2023-08-04T07:54:00Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@UCSAravindAk,Can you upload data science course?,2023-07-26T07:17:26Z,1,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@sahasrago6711,Wonderful sir..🌹🌹,2024-10-20T01:27:21Z,0,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@RejaulKorim-p5e,Your editing skills are *chef's kiss* perfection! 👌,2025-01-13T13:32:16Z,1,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@lovetoplay5236,"Hello Vamisi, very helpful tutorial. Thank you for sharing knowledge. Nenu me video chusi git concepts from cmd prompt nerchukutna. I have a question oka code ni after multiple updates in master, revert ela chestaru chepandi please.",2024-09-30T17:30:59Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@TaeraeHillson,expecting more courses from you !!! Congrats to team,2023-08-18T17:55:28Z,1,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@gundamindu9623,Its a superb video. Your explanation is too good.  I got a clarity on git. Thankyou bro.😊,2024-01-28T17:07:32Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@BhuvaneswariP-v2p,bro file push pandrapo fatal error varuthu what i do?,2023-09-05T05:50:07Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Vanitha_5,Thank You So much for your wonderful Explanation,2023-11-23T19:10:24Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@VijayaBaskarvvk,"Hi brother, your way of teaching is excellent especially in Tamil. It deserves a subscriber. Keep it up brother..",2023-12-11T17:18:09Z,9,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@poongodiarasu8079,Awesome sir.... Thanks a lot...... lot....,2024-08-10T09:23:51Z,1,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@TeddyBear_2023,Awesome video........Thank you so much Bro......,2025-03-12T10:20:45Z,1,neutral,toxic,spam,,,1,0
Ip2TA2ijDmA,@Codeing-di3yf,💓♥💚💙,2024-07-02T11:48:23Z,2,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@usvsanthu,This really helped me a lot as a beginner. Thanks for making this video.,2024-02-09T13:01:58Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@vallarasusridhar6442,"Bro enakku git clone pannumbothu error varthu bro:
fatal unable to access and could not resolve hot",2024-08-18T12:36:57Z,1,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@nethraharini3235,thank you for useful video,2024-10-12T12:17:35Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@jaganm8786,"Awesome video, was very useful to learn the basics of GIT",2025-06-24T12:31:32Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@pleasureofmind929,Bro thumbnail super bro ❤,2023-07-26T15:04:15Z,0,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@crushbustergaming3025,Bro git account unteney git bash lo commit work avutundhaa,2023-11-07T10:36:59Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@kngpresents8247,tq anna,2024-11-24T03:53:16Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@shettygarusairam166,Difference between git rebase and git merge,2024-12-27T11:33:31Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@hari7110,awesome explanation!,2024-04-01T19:35:10Z,0,negative,toxic,normal,,,1,0
Ip2TA2ijDmA,@nearpeela,Thank You 😊,2024-08-17T11:32:20Z,1,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@HarshaVardhan-t9z,@VamsiBhavani Nice explanation bro i was really learnt these topics very clearly thanks.,2025-02-24T18:54:29Z,1,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@akrammohiuddin004,Bro git name is not recognised vardu bro new terminal la,2023-08-23T18:20:07Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@kommanavikas426,🎉 super,2024-08-01T18:33:09Z,0,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@govardhan06,Good Analysis and covered everything about Repository concepts.,2023-06-22T17:47:37Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@govindarajn7667,Can't understand,2025-02-27T23:16:58Z,1,positive,non-toxic,normal,,,1,0
Ip2TA2ijDmA,@SagarS90,"100 % Worth Watching , Thank You Sir 👍",2025-02-18T06:46:40Z,2,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@Mr.Mahesh-s4w,"Thank you bro 
Clear ga explain chesaru",2024-07-11T18:20:07Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@RivFlash,supiri bro,2024-01-31T17:33:46Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@4644a3,"To view the initialized empty Git repository, navigate to the ""View"" option in the system explorer and enable the visibility of hidden items.",2023-08-18T03:24:55Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@janardhan5095,I literally learn how to use git&github with just 1 video 😮....,2024-10-01T13:09:56Z,1,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@Frezconinnovation,C program is also needed for freshers bro....... Plssssssssssss apload c program,2023-07-31T14:01:32Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@RaviGayatri-in1dx,When I type git commit I am getting error please tell me who you are,2023-09-20T00:48:26Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@vipinayanvipi4215,"Git add . Kudukumbothu ""Repository name"" does not have commit check out nu varuthu ena panrathu",2023-11-22T17:16:52Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@lingeshkanna326,Super bro🎉,2025-06-03T06:28:10Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@aravindswamy4775,"Bro Docker,Jenkins Kubernetes potingana nalla irukum bro",2023-08-07T13:53:15Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@deepakkumarb5263,"Explained everything in a crystal clear way, Thanks a lot brother.",2024-08-07T18:26:34Z,3,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@ansarimohamed879,good video to understand this git hub concept very much useful and i love the way when you teach again and again,2024-01-13T10:45:45Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Al-ansari-j6z,"onaiyalaam onnum panna mutiyathu  , nalla eruppa ya pooya 🙌❤❤❤❤",2023-11-02T23:26:51Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@samuelkollabathula793,super brooo neee explination nuvu thoppuu,2023-08-17T13:46:37Z,0,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@hari.t123,Command prompt ela use cheyalo video chey bro❤,2024-04-13T08:11:20Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@shrutid8446,Vare level thnk u soo much,2023-12-01T06:20:27Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@manimegalai3453,In text3 in my laptop m is not showing,2024-09-28T18:30:28Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@vivegab2030,anna full stack development video podunga anna pls,2023-07-24T16:47:31Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@ECE-KIRUTHIGAT,Bro visual studio code la irundhu enna type pannalum git hub la show agala ....for example vsc la test3.txt file la this is test3.txt file nu type panna enakku Modified nu show agala,2023-09-17T09:05:27Z,1,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@user-gl4rd2cb7j,good course on git,2024-07-28T16:45:17Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@notxgunyt125,Enna pa saraka potu variya 😂kankattuduthe,2024-03-15T11:00:21Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@harunalsameer8463,"Bro vs code la irundu new repo create panradukku nammala oru pudu repo GitHub web la create panni clone pannikalame why use ""git remote add origin "" and stuff isn't it kinda useless",2025-10-19T06:04:18Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@aathishkumar.p3073,"Git and Github PPT irukka sir
Irundha konjam send pannunga sir
Immediately sir pls",2024-09-21T09:36:08Z,0,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@macherlaviswanadh,super bro,2023-05-19T20:10:52Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@rajeshshanmuganathan8793,could you provide that PPT in the description please?,2023-08-01T14:26:55Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@shanmugavadivelArts,very nice bro,2024-03-23T09:33:05Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@satishbanisetti,Bro pega course start chay bro,2023-05-11T17:50:39Z,0,negative,non-toxic,spam,,,1,0
Ip2TA2ijDmA,@ShourovRoy-pk5zm,Please make a video on k8s database backup and ingress 🙏,2024-05-21T07:08:41Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@muthurajrsk3091,Ansible and shell scripting video please 🎉,2023-09-07T05:46:11Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@PSR-g8w,"thank u , useful",2023-10-06T04:47:57Z,0,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@lavanyakattekola1092,"Great work, Really appreciate your efforts👍 thank you",2023-05-13T19:13:56Z,2,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@tamilnaduvip3735,Front end ku viedo poduga,2023-11-08T20:42:07Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@DHINESHKUMARG-m8q,Great job man! Absolutely loved it,2024-07-05T13:03:40Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@gurucharanreddy47,"Wonderfully explained andi, thanks for sharing 👍 🎉",2025-03-13T13:14:51Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@kumarthanush2877,Cmd nundi code loki yela shift avutunav bro direct ga?,2025-01-23T16:37:59Z,0,neutral,non-toxic,spam,,,1,0
Ip2TA2ijDmA,@subhankar3000,"Thanks, Prashant! This video is super informative and cleared all my basics regarding GitLab. 
Can you please create a video on deploying a web application to an AWS EKS cluster using a GitLab CI/CD pipeline?",2025-08-27T16:09:21Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@chandrusubramani7069,After knowing about git and github which role we can apply ??? Can anyone pls tell,2024-10-12T10:46:55Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@DecodeTheTech,Thank you bro,2025-02-19T17:56:07Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@sureshbabube,"bro..
you are doing a tremendous job...
I really appreciate your work. pls continue...
salute 🎉🎉🎉",2023-07-25T13:44:04Z,5,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@diwakarkariyanna6900,super anna,2025-07-19T15:31:31Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@tarunpotnuru2900,"hi bro while using git commit -m ""commiting code and example""  in the terminal it has given like fatal error pls reply how to overcome this error",2023-10-30T11:51:52Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@Loveyou3000times.,"Worth uh varma Worth uh!!!
Seriously one of the best git and github video i never seen in youtube.1:22:00 mins totally worth it.Tnx alot bro . its added advantage for techie's..",2024-01-05T13:44:57Z,26,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@karthikkaliki2702,Very gud explanation tnq bro,2024-02-28T15:37:03Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@sriharireddy1584,So good bro Thanks a lot,2023-06-24T15:15:58Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@mohamedasan2,Java tutorials video venum bro❤,2024-01-05T15:58:17Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@SanjayS-uj8vy,"bro add command yanaku error tha bro varuthu i have also tried init command but still add aga matiguthu
this is the error
PS C:\Users\sanja\OneDrive\Desktop\sanjay> git add sanjay2.txt
fatal: pathspec 'sanjay2.txt' did not match any files",2023-09-04T17:21:35Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@AjayM-e2b,"time stamps for myself :

checkpoint 1 :      32:30",2025-07-18T18:41:33Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@prathyushakoppala6211,"Thank you so much it is very useful too, you taught very well and now i clearly understand the Git in really time practice.",2023-08-15T12:38:32Z,1,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@chaitanyasowpati5553,Thanks Vamsi garu..You explained very well.,2023-10-31T13:49:29Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@DivyaDarshan20,1:10:55,2025-03-22T09:06:30Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Ragalankal,Bro github download pannidu commond prompt la gitnu type pannuna is not recognized nu varutu,2024-12-19T23:53:17Z,1,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@VijayaVarma-k8s,It's easy way to understand it's very helpfull to me thanks alot,2023-06-22T07:31:45Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@hitechinformation,Ci CD video podunga bro,2023-07-26T18:15:52Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@sadhamhussain1694,Keep Rocking Bro...!,2024-06-22T18:00:54Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@bandaruashok4772,"After watching this i got a  full clarity on Git & GitHub.
Thank you vamsi bro 🫂",2024-12-11T05:27:21Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@ganeshkumark8044,Really superb.. Please make an video for AZURE and Pipeline usage and deployment. Thanks in Advance.....,2023-07-28T14:33:51Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@NareshKumar-vt4sh,bro intha ppt git la potugale bro engaluku usefull ah iirukum,2023-10-28T08:06:28Z,0,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@Multitalented18,"Anna meru cheppindhi ardhamayindhi
git install chesanu , but code chese file chupinchatledhu
meru ee video 7 months back chesaru nenu eppudu install upadation changes emayina unnayi antara git s/w lo

Eppudu ""Open Git GUI here "" ,""Open Git Bash here "" ee two chupisthundhi vatilo code ela cheyali cheppandi anna pls",2023-10-27T04:33:23Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@AhreeharanThinathyalan-ot3ov,"Anne data science pathi talk kudunge ne .Athukkuu important needs and computer science skills such as application,web that can  collaborate with this field?",2023-11-01T17:45:10Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@somepallisrikanth3741,"Nice explanation bro, git hub actions medha kuda okay video cheyyindhee bro",2025-04-21T18:14:02Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@ramanjaneyulup5102,Very nice explanation and understood git and GitHub. Thank you 😊 for nice and in detail explanation,2025-07-01T15:12:42Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@SarvaniChinthapalli,Thank you so much for the expanation with good flow covering all the topics.... YOU ROCKED!!!!!!,2024-08-26T10:21:57Z,0,neutral,toxic,spam,,,1,1
LGLuHYHbCFA,@charanvenkatatejasuraboyin8222,"thanks brother 1hr lo complete chesav..
intha clarity ga inkka evaru cheppaleremooo....❤",2023-03-21T18:18:00Z,10,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Harini-z2n,Anna pls upload full stack developer playlist,2024-06-15T14:42:55Z,0,negative,toxic,normal,,,1,0
Ip2TA2ijDmA,@HarshiDiaries09,"Hi Prashant,
I went through the GitLab tutorial and found it very informative. I've understood each and every point, and now I have a clear understanding of GitLab.
Thank you so much for sharing this helpful video!",2025-07-01T18:24:20Z,1,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@danishbasha,Fatal not in a git directory,2024-11-26T16:55:24Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@rootx2369,thnx bro it very useful,2025-03-11T17:16:52Z,2,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@vinni8915,thanks,2025-02-08T17:54:47Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@shiva2007-f4g,super ga cheppinav bro simple ga,2023-03-11T15:34:03Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@jananisatishkumar6772,"Thank you soo much. you are awesome , each and every minutes i spent on learning in this channel is worth ..i reaaly understood each and evrery concept. thank you soo soo much .. its a great help",2024-12-15T12:44:31Z,1,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@SaranyaG-d6k,Wow..🔥No words to explain🥰 Thank you ❤,2024-09-04T09:53:35Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@CosmicClue1313,"super bro, very helpful",2024-07-28T18:44:03Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@RakinNetworkRhinos,"Bro I am developing a Chatbot on the AI v0 can you work on it to make it  complete.
Ill be waiting for your help.",2025-05-01T11:33:14Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@ThalapathyVijay-qj5kk,Super bro thank you😊,2023-08-09T03:41:24Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@anilevergreen3286,great thanks bro,2025-05-14T20:52:44Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@r-427likhitha5,anna chala clear gaa chepparu happy to watch your vedio,2024-04-17T17:08:53Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@ramup5616,Hi bro I see all videos excellent keep rocking.....athey madhari konjam advanced ms- xl potta nalla irrukkum,2023-07-29T02:47:57Z,0,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@hussainsk1142,Excellent work 🎉,2023-04-24T00:00:38Z,1,positive,toxic,normal,,,1,0
Ip2TA2ijDmA,@Vaibhav_1ma,Bhai confusion hora hai... Differance between GIT Github Gitlab,2024-05-20T20:12:27Z,1,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@vijayambrose6848,Excel tutorial podunga bro,2023-07-29T06:22:38Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@callmevillan2487,Excel pathi podunga bro,2023-07-25T12:01:42Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@Success56726,java with real time project pls,2023-07-24T18:13:10Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@ashwinikatikela6130,Excellent sir ...very clear understanding... I'm very thankful to you for this clear information about git,2024-05-03T11:55:47Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@bhargavakasapu3606,"very helpful, thanks for the crystal clear explanation",2025-02-16T06:24:58Z,0,negative,toxic,normal,,,1,0
